"Title","Description","RDataPath","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass"
"Tabula Muris Senis droplet Mammary_Gland processed counts","Processed count matrix for the Tabula Muris Senis droplet Mammary_Gland scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Mammary_Gland_processed.h5","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","H5File","H5File"
"Tabula Muris Senis droplet Mammary_Gland rowData","Gene annotation for the Tabula Muris Senis droplet Mammary_Gland scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Mammary_Gland_rowdata.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","DFrame","Rds"
"Tabula Muris Senis droplet Mammary_Gland PCA","PCA representation for the Tabula Muris Senis droplet Mammary_Gland scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Mammary_Gland_pca.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Mammary_Gland tSNE","tSNE representation for the Tabula Muris Senis droplet Mammary_Gland scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Mammary_Gland_tsne.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Mammary_Gland UMAP","UMAP representation for the Tabula Muris Senis droplet Mammary_Gland scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Mammary_Gland_umap.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Bladder colData","Cell metadata for the Tabula Muris Senis droplet Bladder scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Bladder_coldata.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","DFrame","Rds"
"Tabula Muris Senis droplet Bladder counts","Count matrix for the Tabula Muris Senis droplet Bladder scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Bladder_counts.h5","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","H5File","H5File"
"Tabula Muris Senis droplet Bladder processed counts","Processed count matrix for the Tabula Muris Senis droplet Bladder scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Bladder_processed.h5","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","H5File","H5File"
"Tabula Muris Senis droplet Bladder rowData","Gene annotation for the Tabula Muris Senis droplet Bladder scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Bladder_rowdata.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","DFrame","Rds"
"Tabula Muris Senis droplet Bladder PCA","PCA representation for the Tabula Muris Senis droplet Bladder scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Bladder_pca.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Bladder tSNE","tSNE representation for the Tabula Muris Senis droplet Bladder scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Bladder_tsne.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Bladder UMAP","UMAP representation for the Tabula Muris Senis droplet Bladder scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Bladder_umap.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Lung colData","Cell metadata for the Tabula Muris Senis droplet Lung scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Lung_coldata.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","DFrame","Rds"
"Tabula Muris Senis droplet Lung counts","Count matrix for the Tabula Muris Senis droplet Lung scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Lung_counts.h5","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","H5File","H5File"
"Tabula Muris Senis droplet Lung processed counts","Processed count matrix for the Tabula Muris Senis droplet Lung scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Lung_processed.h5","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","H5File","H5File"
"Tabula Muris Senis droplet Lung rowData","Gene annotation for the Tabula Muris Senis droplet Lung scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Lung_rowdata.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","DFrame","Rds"
"Tabula Muris Senis droplet Lung PCA","PCA representation for the Tabula Muris Senis droplet Lung scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Lung_pca.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Lung tSNE","tSNE representation for the Tabula Muris Senis droplet Lung scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Lung_tsne.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Lung UMAP","UMAP representation for the Tabula Muris Senis droplet Lung scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Lung_umap.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Kidney colData","Cell metadata for the Tabula Muris Senis droplet Kidney scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Kidney_coldata.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","DFrame","Rds"
"Tabula Muris Senis droplet Kidney counts","Count matrix for the Tabula Muris Senis droplet Kidney scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Kidney_counts.h5","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","H5File","H5File"
"Tabula Muris Senis droplet Kidney processed counts","Processed count matrix for the Tabula Muris Senis droplet Kidney scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Kidney_processed.h5","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","H5File","H5File"
"Tabula Muris Senis droplet Kidney rowData","Gene annotation for the Tabula Muris Senis droplet Kidney scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Kidney_rowdata.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","DFrame","Rds"
"Tabula Muris Senis droplet Kidney PCA","PCA representation for the Tabula Muris Senis droplet Kidney scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Kidney_pca.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Kidney tSNE","tSNE representation for the Tabula Muris Senis droplet Kidney scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Kidney_tsne.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Kidney UMAP","UMAP representation for the Tabula Muris Senis droplet Kidney scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Kidney_umap.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Limb_Muscle colData","Cell metadata for the Tabula Muris Senis droplet Limb_Muscle scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Limb_Muscle_coldata.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","DFrame","Rds"
"Tabula Muris Senis droplet Limb_Muscle counts","Count matrix for the Tabula Muris Senis droplet Limb_Muscle scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Limb_Muscle_counts.h5","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","H5File","H5File"
"Tabula Muris Senis droplet Limb_Muscle processed counts","Processed count matrix for the Tabula Muris Senis droplet Limb_Muscle scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Limb_Muscle_processed.h5","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","H5File","H5File"
"Tabula Muris Senis droplet Limb_Muscle rowData","Gene annotation for the Tabula Muris Senis droplet Limb_Muscle scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Limb_Muscle_rowdata.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","DFrame","Rds"
"Tabula Muris Senis droplet Limb_Muscle PCA","PCA representation for the Tabula Muris Senis droplet Limb_Muscle scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Limb_Muscle_pca.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Limb_Muscle tSNE","tSNE representation for the Tabula Muris Senis droplet Limb_Muscle scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Limb_Muscle_tsne.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Limb_Muscle UMAP","UMAP representation for the Tabula Muris Senis droplet Limb_Muscle scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Limb_Muscle_umap.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Spleen colData","Cell metadata for the Tabula Muris Senis droplet Spleen scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Spleen_coldata.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","DFrame","Rds"
"Tabula Muris Senis droplet Spleen counts","Count matrix for the Tabula Muris Senis droplet Spleen scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Spleen_counts.h5","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","H5File","H5File"
"Tabula Muris Senis droplet Spleen processed counts","Processed count matrix for the Tabula Muris Senis droplet Spleen scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Spleen_processed.h5","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","H5File","H5File"
"Tabula Muris Senis droplet Spleen rowData","Gene annotation for the Tabula Muris Senis droplet Spleen scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Spleen_rowdata.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","DFrame","Rds"
"Tabula Muris Senis droplet Spleen PCA","PCA representation for the Tabula Muris Senis droplet Spleen scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Spleen_pca.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Spleen tSNE","tSNE representation for the Tabula Muris Senis droplet Spleen scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Spleen_tsne.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Spleen UMAP","UMAP representation for the Tabula Muris Senis droplet Spleen scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Spleen_umap.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Tongue colData","Cell metadata for the Tabula Muris Senis droplet Tongue scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Tongue_coldata.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","DFrame","Rds"
"Tabula Muris Senis droplet Tongue counts","Count matrix for the Tabula Muris Senis droplet Tongue scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Tongue_counts.h5","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","H5File","H5File"
"Tabula Muris Senis droplet Tongue processed counts","Processed count matrix for the Tabula Muris Senis droplet Tongue scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Tongue_processed.h5","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","H5File","H5File"
"Tabula Muris Senis droplet Tongue rowData","Gene annotation for the Tabula Muris Senis droplet Tongue scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Tongue_rowdata.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","DFrame","Rds"
"Tabula Muris Senis droplet Tongue PCA","PCA representation for the Tabula Muris Senis droplet Tongue scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Tongue_pca.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Tongue tSNE","tSNE representation for the Tabula Muris Senis droplet Tongue scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Tongue_tsne.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Tongue UMAP","UMAP representation for the Tabula Muris Senis droplet Tongue scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Tongue_umap.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Marrow colData","Cell metadata for the Tabula Muris Senis droplet Marrow scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Marrow_coldata.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","DFrame","Rds"
"Tabula Muris Senis droplet Marrow counts","Count matrix for the Tabula Muris Senis droplet Marrow scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Marrow_counts.h5","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","H5File","H5File"
"Tabula Muris Senis droplet Marrow processed counts","Processed count matrix for the Tabula Muris Senis droplet Marrow scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Marrow_processed.h5","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","H5File","H5File"
"Tabula Muris Senis droplet Marrow rowData","Gene annotation for the Tabula Muris Senis droplet Marrow scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Marrow_rowdata.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","DFrame","Rds"
"Tabula Muris Senis droplet Marrow PCA","PCA representation for the Tabula Muris Senis droplet Marrow scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Marrow_pca.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Marrow tSNE","tSNE representation for the Tabula Muris Senis droplet Marrow scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Marrow_tsne.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
"Tabula Muris Senis droplet Marrow UMAP","UMAP representation for the Tabula Muris Senis droplet Marrow scRNA-seq dataset","TabulaMurisSenisData/tabula-muris-senis-droplet/Marrow_umap.rds","3.14","GRCm38","HDF5","https://figshare.com/articles/dataset/Tabula_Muris_Senis_Data_Objects/12654728","","Mus musculus","10090",NA,"The Tabula Muris Consortium","Charlotte Soneson <charlottesoneson@gmail.com>","matrix","Rds"
